Item Name,Drops,Rarity,Ducats
Tatsu Prime Handle,Axi T10 Relic,Gold,100
Tatsu Prime Handle,Lith T10 Relic,Gold,100
Tatsu Prime Handle,Lith T12 Relic,Gold,100
Tatsu Prime Handle,Neo T7 Relic,Gold,100
Tekko Prime Blade,Axi T6 Relic,Gold,100
Tekko Prime Blade,Axi T7 Relic,Gold,100
Tekko Prime Blade,Meso T6 Relic,Gold,100
Tekko Prime Blade,Neo T2 Relic,Gold,100
Tekko Prime Blueprint,Lith L2 Relic,Silver,45
Tekko Prime Blueprint,Lith P5 Relic,Silver,45
Tekko Prime Blueprint,Meso E4 Relic,Silver,45
Tekko Prime Blueprint,Meso V8 Relic,Silver,45
Tekko Prime Blueprint,Neo B7 Relic,Silver,45
Tekko Prime Gauntlet,Axi C5 Relic,Bronze,15
Tekko Prime Gauntlet,Axi G4 Relic,Bronze,15
Tekko Prime Gauntlet,Axi W2 Relic,Bronze,15
Tekko Prime Gauntlet,Lith A5 Relic,Bronze,15
Tekko Prime Gauntlet,Lith T4 Relic,Bronze,15
Tekko Prime Gauntlet,Meso N9 Relic,Bronze,15
Tekko Prime Gauntlet,Meso T5 Relic,Bronze,15
Tekko Prime Gauntlet,Meso W1 Relic,Bronze,15
Tenora Prime Barrel,Lith T5 Relic,Gold,100
Tenora Prime Barrel,Lith T9 Relic,Gold,100
Tenora Prime Barrel,Meso T5 Relic,Gold,100
Tenora Prime Barrel,Meso Z5 Relic,Silver,45
Tenora Prime Barrel,Neo T5 Relic,Gold,100
Tenora Prime Barrel,Neo T6 Relic,Gold,100
Tenora Prime Blueprint,Axi I2 Relic,Bronze,15
Tenora Prime Blueprint,Axi K10 Relic,Bronze,15
Tenora Prime Blueprint,Lith O3 Relic,Bronze,15
Tenora Prime Blueprint,Meso A3 Relic,Bronze,15
Tenora Prime Blueprint,Meso P5 Relic,Bronze,15
Tenora Prime Blueprint,Neo B7 Relic,Bronze,15
Tenora Prime Blueprint,Neo N20 Relic,Bronze,15
Tenora Prime Receiver,Axi T8 Relic,Gold,100
Tenora Prime Receiver,Meso T4 Relic,Gold,100
Tenora Prime Receiver,Neo T4 Relic,Gold,100
Tenora Prime Receiver,Neo T8 Relic,Gold,100
Tenora Prime Stock,Axi C7 Relic,Silver,45
Tenora Prime Stock,Axi G7 Relic,Silver,45
Tenora Prime Stock,Axi P5 Relic,Silver,45
Tenora Prime Stock,Axi S12 Relic,Silver,45
Tenora Prime Stock,Axi T6 Relic,Silver,45
Tenora Prime Stock,Lith R2 Relic,Silver,45
Tenora Prime Stock,Meso Z4 Relic,Silver,45
Tiberon Prime Barrel,Meso T1 Relic,Gold,100
Tiberon Prime Barrel,Neo K3 Relic,Silver,45
Tiberon Prime Blueprint,Axi L2 Relic,Silver,45
Tiberon Prime Blueprint,Axi O2 Relic,Silver,45
Tiberon Prime Blueprint,Axi O4 Relic,Silver,45
Tiberon Prime Blueprint,Lith A3 Relic,Silver,45
Tiberon Prime Blueprint,Lith C8 Relic,Bronze,15
Tiberon Prime Blueprint,Lith K3 Relic,Silver,45
Tiberon Prime Blueprint,Neo R2 Relic,Silver,45
Tiberon Prime Receiver,Axi D1 Relic,Bronze,15
Tiberon Prime Receiver,Axi G5 Relic,Bronze,15
Tiberon Prime Receiver,Axi K3 Relic,Bronze,15
Tiberon Prime Receiver,Axi P2 Relic,Bronze,15
Tiberon Prime Receiver,Meso O2 Relic,Bronze,15
Tiberon Prime Receiver,Meso R1 Relic,Bronze,15
Tiberon Prime Stock,Lith T2 Relic,Gold,100
Tiberon Prime Stock,Lith T6 Relic,Gold,100
Tiberon Prime Stock,Meso T2 Relic,Gold,100
Tiberon Prime Stock,Meso T3 Relic,Gold,100
Tigris Prime Barrel,Axi S6 Relic,Silver,45
Tigris Prime Barrel,Lith K1 Relic,Silver,45
Tigris Prime Barrel,Lith V3 Relic,Silver,45
Tigris Prime Barrel,Lith V4 Relic,Silver,45
Tigris Prime Barrel,Meso N16 Relic,Silver,45
Tigris Prime Barrel,Neo B4 Relic,Silver,45
Tigris Prime Barrel,Neo H1 Relic,Silver,45
Tigris Prime Blueprint,Axi T1 Relic,Gold,100
Tigris Prime Blueprint,Axi T11 Relic,Gold,100
Tigris Prime Blueprint,Lith T1 Relic,Gold,100
Tigris Prime Blueprint,Lith T3 Relic,Gold,100
Tigris Prime Blueprint,Neo T1 Relic,Gold,100
Tigris Prime Receiver,Axi V5 Relic,Silver,45
Tigris Prime Receiver,Lith S9 Relic,Silver,45
Tigris Prime Receiver,Meso K1 Relic,Silver,45
Tigris Prime Receiver,Meso N5 Relic,Silver,45
Tigris Prime Receiver,Meso S13 Relic,Silver,45
Tigris Prime Receiver,Meso S6 Relic,Silver,45
Tigris Prime Receiver,Meso T2 Relic,Silver,45
Tigris Prime Receiver,Neo S6 Relic,Silver,45
Tigris Prime Receiver,Neo V3 Relic,Silver,45
Tigris Prime Stock,Lith B2 Relic,Bronze,15
Tigris Prime Stock,Lith K11 Relic,Bronze,15
Tigris Prime Stock,Meso S1 Relic,Bronze,15
Tigris Prime Stock,Neo B2 Relic,Bronze,15
Tigris Prime Stock,Neo N11 Relic,Bronze,15
Tigris Prime Stock,Neo V4 Relic,Bronze,15
Tipedo Prime Blueprint,Lith B7 Relic,Bronze,15
Tipedo Prime Blueprint,Lith P2 Relic,Bronze,15
Tipedo Prime Blueprint,Meso A2 Relic,Bronze,15
Tipedo Prime Blueprint,Meso C5 Relic,Bronze,15
Tipedo Prime Blueprint,Meso L1 Relic,Bronze,15
Tipedo Prime Blueprint,Meso N10 Relic,Bronze,15
Tipedo Prime Blueprint,Meso W1 Relic,Bronze,15
Tipedo Prime Blueprint,Meso W2 Relic,Bronze,15
Tipedo Prime Handle,Axi T2 Relic,Gold,100
Tipedo Prime Handle,Axi T3 Relic,Gold,100
Tipedo Prime Handle,Axi T4 Relic,Gold,100
Tipedo Prime Handle,Axi T9 Relic,Gold,100
Tipedo Prime Ornament,Axi A6 Relic,Silver,45
Tipedo Prime Ornament,Axi C5 Relic,Silver,45
Tipedo Prime Ornament,Axi G2 Relic,Silver,45
Tipedo Prime Ornament,Lith N13 Relic,Silver,45
Tipedo Prime Ornament,Neo N10 Relic,Silver,45
Tipedo Prime Ornament,Neo Z6 Relic,Silver,45
Titania Prime Blueprint,Axi V11 Relic,Silver,45
Titania Prime Blueprint,Lith H3 Relic,Silver,45
Titania Prime Blueprint,Lith M5 Relic,Silver,45
Titania Prime Blueprint,Meso S10 Relic,Silver,45
Titania Prime Blueprint,Neo D2 Relic,Silver,45
Titania Prime Blueprint,Neo P2 Relic,Silver,45
Titania Prime Chassis Blueprint,Axi M2 Relic,Bronze,15
Titania Prime Chassis Blueprint,Axi S9 Relic,Bronze,15
Titania Prime Chassis Blueprint,Lith G11 Relic,Bronze,15
Titania Prime Chassis Blueprint,Lith P4 Relic,Bronze,15
Titania Prime Chassis Blueprint,Meso I1 Relic,Bronze,15
Titania Prime Chassis Blueprint,Meso Z4 Relic,Bronze,15
Titania Prime Chassis Blueprint,Neo M3 Relic,Bronze,15
Titania Prime Chassis Blueprint,Neo N14 Relic,Bronze,15
Titania Prime Neuroptics Blueprint,Lith G4 Relic,Silver,45
Titania Prime Neuroptics Blueprint,Lith N10 Relic,Silver,45
Titania Prime Neuroptics Blueprint,Lith N8 Relic,Silver,45
Titania Prime Neuroptics Blueprint,Lith T5 Relic,Silver,45
Titania Prime Neuroptics Blueprint,Meso A6 Relic,Silver,45
Titania Prime Neuroptics Blueprint,Meso E4 Relic,Silver,45
Titania Prime Neuroptics Blueprint,Meso P4 Relic,Silver,45
Titania Prime Neuroptics Blueprint,Neo Z6 Relic,Silver,45
Titania Prime Systems Blueprint,Axi T5 Relic,Gold,100
Titania Prime Systems Blueprint,Lith T11 Relic,Gold,100
Titania Prime Systems Blueprint,Lith T4 Relic,Gold,100
Titania Prime Systems Blueprint,Lith T7 Relic,Gold,100
Titania Prime Systems Blueprint,Lith T8 Relic,Gold,100
Titania Prime Systems Blueprint,Neo T3 Relic,Gold,100
Trinity Prime Blueprint,Axi S1 Relic,Silver,45
Trinity Prime Blueprint,Lith K1 Relic,Silver,45
Trinity Prime Blueprint,Lith K4 Relic,Silver,45
Trinity Prime Blueprint,Meso P6 Relic,Silver,45
Trinity Prime Blueprint,Meso S4 Relic,Silver,45
Trinity Prime Blueprint,Neo N6 Relic,Silver,45
Trinity Prime Chassis Blueprint,Axi H1 Relic,Silver,45
Trinity Prime Chassis Blueprint,Axi H2 Relic,Silver,45
Trinity Prime Chassis Blueprint,Axi S7 Relic,Silver,45
Trinity Prime Chassis Blueprint,Lith L3 Relic,Silver,45
Trinity Prime Chassis Blueprint,Lith S4 Relic,Silver,45
Trinity Prime Chassis Blueprint,Neo S1 Relic,Silver,45
Trinity Prime Neuroptics Blueprint,Axi C1 Relic,Bronze,15
Trinity Prime Neuroptics Blueprint,Axi V3 Relic,Bronze,15
Trinity Prime Neuroptics Blueprint,Lith K8 Relic,Silver,45
Trinity Prime Neuroptics Blueprint,Meso D5 Relic,Bronze,15
Trinity Prime Neuroptics Blueprint,Neo D1 Relic,Silver,45
Trinity Prime Neuroptics Blueprint,Neo N7 Relic,Bronze,15
Trinity Prime Neuroptics Blueprint,Neo S6 Relic,Bronze,15
Trinity Prime Systems Blueprint,Axi A1 Relic,Bronze,15
Trinity Prime Systems Blueprint,Axi C2 Relic,Bronze,15
Trinity Prime Systems Blueprint,Axi V2 Relic,Bronze,15
Trinity Prime Systems Blueprint,Axi V3 Relic,Bronze,15
Trinity Prime Systems Blueprint,Axi V4 Relic,Bronze,15
Trinity Prime Systems Blueprint,Neo B1 Relic,Bronze,15
Trinity Prime Systems Blueprint,Neo D4 Relic,Bronze,15
Trinity Prime Systems Blueprint,Neo N12 Relic,Bronze,15
Valkyr Prime Blueprint,Axi V7 Relic,Bronze,15
Valkyr Prime Blueprint,Axi V9 Relic,Bronze,15
Valkyr Prime Blueprint,Lith A2 Relic,Bronze,15
Valkyr Prime Blueprint,Lith C7 Relic,Bronze,15
Valkyr Prime Blueprint,Lith N3 Relic,Bronze,15
Valkyr Prime Blueprint,Lith T2 Relic,Bronze,15
Valkyr Prime Blueprint,Meso N8 Relic,Bronze,15
Valkyr Prime Blueprint,Meso S3 Relic,Bronze,15
Valkyr Prime Blueprint,Meso S6 Relic,Bronze,15
Valkyr Prime Blueprint,Neo K1 Relic,Bronze,15
Valkyr Prime Chassis Blueprint,Axi V5 Relic,Gold,100
Valkyr Prime Chassis Blueprint,Axi V6 Relic,Gold,100
Valkyr Prime Chassis Blueprint,Lith V6 Relic,Gold,100
Valkyr Prime Chassis Blueprint,Neo V7 Relic,Gold,100
Valkyr Prime Chassis Blueprint,Neo V9 Relic,Gold,100
Valkyr Prime Neuroptics Blueprint,Lith C5 Relic,Silver,45
Valkyr Prime Neuroptics Blueprint,Lith S6 Relic,Silver,45
Valkyr Prime Neuroptics Blueprint,Lith T1 Relic,Silver,45
Valkyr Prime Neuroptics Blueprint,Meso C2 Relic,Silver,45
Valkyr Prime Neuroptics Blueprint,Meso D2 Relic,Silver,45
Valkyr Prime Neuroptics Blueprint,Meso N11 Relic,Silver,45
Valkyr Prime Neuroptics Blueprint,Meso N8 Relic,Silver,45
Valkyr Prime Neuroptics Blueprint,Meso V4 Relic,Silver,45
Valkyr Prime Neuroptics Blueprint,Neo N7 Relic,Silver,45
Valkyr Prime Systems Blueprint,Axi V10 Relic,Silver,45
Valkyr Prime Systems Blueprint,Axi V9 Relic,Silver,45
Valkyr Prime Systems Blueprint,Lith V3 Relic,Gold,100
Valkyr Prime Systems Blueprint,Lith V5 Relic,Gold,100
Valkyr Prime Systems Blueprint,Meso V3 Relic,Gold,100
Vasto Prime Barrel,Axi A5 Relic,Bronze,15
Vasto Prime Barrel,Axi M4 Relic,Bronze,15
Vasto Prime Barrel,Axi P5 Relic,Bronze,15
Vasto Prime Barrel,Axi S7 Relic,Bronze,15
Vasto Prime Barrel,Axi V3 Relic,Bronze,15
Vasto Prime Barrel,Lith A5 Relic,Bronze,15
Vasto Prime Barrel,Lith K11 Relic,Bronze,15
Vasto Prime Barrel,Lith M8 Relic,Bronze,15
Vasto Prime Barrel,Lith T11 Relic,Bronze,15
Vasto Prime Barrel,Neo D1 Relic,Bronze,15
Vasto Prime Barrel,Neo N2 Relic,Bronze,15
Vasto Prime Blueprint,Axi A5 Relic,Silver,45
Vasto Prime Blueprint,Axi P5 Relic,Silver,45
Vasto Prime Blueprint,Axi S15 Relic,Silver,45
Vasto Prime Blueprint,Lith L4 Relic,Silver,45
Vasto Prime Blueprint,Meso A6 Relic,Silver,45
Vasto Prime Blueprint,Meso D5 Relic,Silver,45
Vasto Prime Blueprint,Meso L2 Relic,Silver,45
Vasto Prime Blueprint,Meso V8 Relic,Silver,45
Vasto Prime Blueprint,Neo S3 Relic,Silver,45
Vasto Prime Receiver,Axi A5 Relic,Bronze,15
Vasto Prime Receiver,Lith A1 Relic,Bronze,15
Vasto Prime Receiver,Lith G11 Relic,Bronze,15
Vasto Prime Receiver,Lith V9 Relic,Bronze,15
Vasto Prime Receiver,Meso N16 Relic,Bronze,15
Vasto Prime Receiver,Meso V2 Relic,Bronze,15
Vasto Prime Receiver,Neo B8 Relic,Bronze,15
Vasto Prime Receiver,Neo N12 Relic,Bronze,15
Vasto Prime Receiver,Neo R5 Relic,Bronze,15
Vasto Prime Receiver,Neo T8 Relic,Bronze,15
Vauban Prime Blueprint,Axi F1 Relic,Silver,45
Vauban Prime Blueprint,Lith F2 Relic,Gold,100
Vauban Prime Blueprint,Meso V6 Relic,Silver,45
Vauban Prime Blueprint,Neo V2 Relic,Gold,100
Vauban Prime Chassis Blueprint,Axi V1 Relic,Gold,100
Vauban Prime Chassis Blueprint,Lith V4 Relic,Gold,100
Vauban Prime Chassis Blueprint,Meso T6 Relic,Silver,45
Vauban Prime Chassis Blueprint,Meso V4 Relic,Gold,100
Vauban Prime Chassis Blueprint,Neo A4 Relic,Bronze,15
Vauban Prime Chassis Blueprint,Neo V6 Relic,Gold,100
Vauban Prime Neuroptics Blueprint,Lith V7 Relic,Gold,100
Vauban Prime Neuroptics Blueprint,Meso N2 Relic,Gold,100
Vauban Prime Neuroptics Blueprint,Meso V8 Relic,Gold,100
Vauban Prime Neuroptics Blueprint,Neo V3 Relic,Gold,100
Vauban Prime Neuroptics Blueprint,Neo V5 Relic,Gold,100
Vauban Prime Systems Blueprint,Lith V2 Relic,Gold,100
Vauban Prime Systems Blueprint,Lith V8 Relic,Gold,100
Vauban Prime Systems Blueprint,Lith V9 Relic,Gold,100
Vauban Prime Systems Blueprint,Neo N2 Relic,Gold,100
Vectis Prime Barrel,Axi C1 Relic,Bronze,15
Vectis Prime Barrel,Axi H1 Relic,Bronze,15
Vectis Prime Barrel,Axi T1 Relic,Bronze,15
Vectis Prime Barrel,Lith V7 Relic,Bronze,15
Vectis Prime Barrel,Meso P12 Relic,Bronze,15
Vectis Prime Barrel,Neo N1 Relic,Bronze,15
Vectis Prime Blueprint,Lith A1 Relic,Silver,45
Vectis Prime Blueprint,Meso C7 Relic,Silver,45
Vectis Prime Blueprint,Neo A1 Relic,Silver,45
Vectis Prime Blueprint,Neo A4 Relic,Silver,45
Vectis Prime Receiver,Lith V10 Relic,Gold,100
Vectis Prime Receiver,Meso V1 Relic,Gold,100
Vectis Prime Receiver,Meso V6 Relic,Gold,100
Vectis Prime Stock,Axi K12 Relic,Silver,45
Vectis Prime Stock,Axi V2 Relic,Gold,100
Vectis Prime Stock,Axi V3 Relic,Gold,100
Vectis Prime Stock,Axi V4 Relic,Gold,100
Vectis Prime Stock,Lith V8 Relic,Silver,45
Vectis Prime Stock,Neo B1 Relic,Silver,45
Velox Prime Barrel,Meso V9 Relic,Gold,100
Velox Prime Blueprint,Axi F2 Relic,Silver,45
Velox Prime Blueprint,Meso N17 Relic,Silver,45
Velox Prime Receiver,Lith T12 Relic,Bronze,15
Velox Prime Receiver,Neo B9 Relic,Bronze,15
Venka Prime Blades,Axi S5 Relic,Bronze,15
Venka Prime Blades,Axi V5 Relic,Bronze,15
Venka Prime Blades,Lith C2 Relic,Bronze,15
Venka Prime Blades,Lith V4 Relic,Bronze,15
Venka Prime Blades,Lith V6 Relic,Bronze,15
Venka Prime Blades,Meso G1 Relic,Bronze,15
Venka Prime Blades,Meso S7 Relic,Bronze,15
Venka Prime Blades,Neo N7 Relic,Bronze,15
Venka Prime Blades,Neo V9 Relic,Bronze,15
Venka Prime Blueprint,Axi O3 Relic,Silver,45
Venka Prime Blueprint,Axi S8 Relic,Silver,45
Venka Prime Blueprint,Lith C5 Relic,Silver,45
Venka Prime Blueprint,Neo B2 Relic,Silver,45
Venka Prime Blueprint,Neo N4 Relic,Silver,45
Venka Prime Gauntlet,Axi V10 Relic,Gold,100
Venka Prime Gauntlet,Axi V7 Relic,Gold,100
Venka Prime Gauntlet,Axi V9 Relic,Gold,100
Venka Prime Gauntlet,Meso V5 Relic,Gold,100
Venka Prime Gauntlet,Neo V4 Relic,Gold,100
Volnus Prime Blueprint,Axi A14 Relic,Bronze,15
Volnus Prime Blueprint,Lith G5 Relic,Bronze,15
Volnus Prime Blueprint,Lith H6 Relic,Bronze,15
Volnus Prime Blueprint,Lith H7 Relic,Bronze,15
Volnus Prime Blueprint,Lith S11 Relic,Bronze,15
Volnus Prime Blueprint,Meso Z4 Relic,Bronze,15
Volnus Prime Blueprint,Neo D5 Relic,Bronze,15
Volnus Prime Blueprint,Neo P5 Relic,Bronze,15
Volnus Prime Handle,Axi V11 Relic,Gold,100
Volnus Prime Handle,Meso V7 Relic,Gold,100
Volnus Prime Handle,Neo V10 Relic,Gold,100
Volnus Prime Head,Axi B5 Relic,Silver,45
Volnus Prime Head,Axi C7 Relic,Silver,45
Volnus Prime Head,Axi C8 Relic,Silver,45
Volnus Prime Head,Axi I1 Relic,Silver,45
Volnus Prime Head,Axi K9 Relic,Silver,45
Volnus Prime Head,Lith P6 Relic,Silver,45
Volnus Prime Head,Lith Z3 Relic,Silver,45
Volnus Prime Head,Meso B5 Relic,Silver,45
Volt Prime Blueprint,Axi N3 Relic,Silver,45
Volt Prime Blueprint,Lith O2 Relic,Bronze,15
Volt Prime Blueprint,Neo O1 Relic,Bronze,15
Volt Prime Blueprint,Neo V1 Relic,Silver,45
Volt Prime Chassis Blueprint,Axi V8 Relic,Silver,45
Volt Prime Chassis Blueprint,Meso O3 Relic,Silver,45
Volt Prime Chassis Blueprint,Meso V2 Relic,Silver,45
Volt Prime Chassis Blueprint,Meso V3 Relic,Silver,45
Volt Prime Neuroptics Blueprint,Axi V1 Relic,Silver,45
Volt Prime Neuroptics Blueprint,Axi V8 Relic,Gold,100
Volt Prime Neuroptics Blueprint,Neo V8 Relic,Gold,100
Volt Prime Systems Blueprint,Axi L4 Relic,Silver,45
Volt Prime Systems Blueprint,Lith V1 Relic,Silver,45
Volt Prime Systems Blueprint,Neo O1 Relic,Silver,45
Wisp Prime Blueprint,Axi W3 Relic,Gold,100
Wisp Prime Blueprint,Meso W3 Relic,Gold,100
Wisp Prime Blueprint,Meso W4 Relic,Gold,100
Wisp Prime Chassis Blueprint,Lith W3 Relic,Gold,100
Wisp Prime Chassis Blueprint,Lith W4 Relic,Gold,100
Wisp Prime Chassis Blueprint,Meso W5 Relic,Gold,100
Wisp Prime Chassis Blueprint,Neo W1 Relic,Gold,100
Wisp Prime Neuroptics Blueprint,Axi F2 Relic,Silver,45
Wisp Prime Neuroptics Blueprint,Meso K6 Relic,Silver,45
Wisp Prime Neuroptics Blueprint,Neo A13 Relic,Silver,45
Wisp Prime Neuroptics Blueprint,Neo K6 Relic,Silver,45
Wisp Prime Systems Blueprint,Axi A17 Relic,Bronze,15
Wisp Prime Systems Blueprint,Axi B7 Relic,Bronze,15
Wisp Prime Systems Blueprint,Lith N15 Relic,Bronze,15
Wisp Prime Systems Blueprint,Meso G7 Relic,Bronze,15
Wisp Prime Systems Blueprint,Neo D7 Relic,Bronze,15
Wukong Prime Blueprint,Axi W1 Relic,Gold,100
Wukong Prime Blueprint,Axi W2 Relic,Gold,100
Wukong Prime Blueprint,Lith W1 Relic,Gold,100
Wukong Prime Blueprint,Lith W2 Relic,Gold,100
Wukong Prime Blueprint,Meso W1 Relic,Gold,100
Wukong Prime Blueprint,Meso W2 Relic,Gold,100
Wukong Prime Chassis Blueprint,Axi A10 Relic,Silver,45
Wukong Prime Chassis Blueprint,Axi T6 Relic,Silver,45
Wukong Prime Chassis Blueprint,Lith K3 Relic,Silver,45
Wukong Prime Chassis Blueprint,Lith N13 Relic,Silver,45
Wukong Prime Chassis Blueprint,Meso B4 Relic,Silver,45
Wukong Prime Chassis Blueprint,Meso K3 Relic,Silver,45
Wukong Prime Chassis Blueprint,Neo N13 Relic,Silver,45
Wukong Prime Chassis Blueprint,Neo S12 Relic,Silver,45
Wukong Prime Neuroptics Blueprint,Axi G2 Relic,Bronze,15
Wukong Prime Neuroptics Blueprint,Axi T4 Relic,Bronze,15
Wukong Prime Neuroptics Blueprint,Axi Z1 Relic,Bronze,15
Wukong Prime Neuroptics Blueprint,Lith D2 Relic,Bronze,15
Wukong Prime Neuroptics Blueprint,Lith S13 Relic,Bronze,15
Wukong Prime Neuroptics Blueprint,Neo I1 Relic,Bronze,15
Wukong Prime Neuroptics Blueprint,Neo T2 Relic,Bronze,15
Wukong Prime Neuroptics Blueprint,Neo Z7 Relic,Bronze,15
Wukong Prime Systems Blueprint,Axi A11 Relic,Silver,45
Wukong Prime Systems Blueprint,Axi P3 Relic,Silver,45
Wukong Prime Systems Blueprint,Axi R3 Relic,Silver,45
Wukong Prime Systems Blueprint,Meso K2 Relic,Silver,45
Wukong Prime Systems Blueprint,Meso T4 Relic,Silver,45
Wukong Prime Systems Blueprint,Neo I2 Relic,Silver,45
Wukong Prime Systems Blueprint,Neo Z9 Relic,Silver,45
Wyrm Prime Blueprint,Axi S2 Relic,Bronze,15
Wyrm Prime Blueprint,Neo E1 Relic,Bronze,15
Wyrm Prime Blueprint,Neo V8 Relic,Bronze,15
Wyrm Prime Carapace,Axi L1 Relic,Bronze,15
Wyrm Prime Carapace,Axi L4 Relic,Bronze,15
Wyrm Prime Cerebrum,Lith G2 Relic,Bronze,15
Wyrm Prime Cerebrum,Lith O2 Relic,Bronze,15
Wyrm Prime Systems,Meso E1 Relic,Silver,45
Wyrm Prime Systems,Meso O3 Relic,Silver,45
Zakti Prime Barrel,Lith D4 Relic,Silver,45
Zakti Prime Barrel,Lith G7 Relic,Silver,45
Zakti Prime Barrel,Lith N11 Relic,Silver,45
Zakti Prime Barrel,Lith N8 Relic,Silver,45
Zakti Prime Barrel,Lith T9 Relic,Silver,45
Zakti Prime Barrel,Meso P8 Relic,Silver,45
Zakti Prime Barrel,Neo D3 Relic,Silver,45
Zakti Prime Barrel,Neo E2 Relic,Silver,45
Zakti Prime Blueprint,Axi Z1 Relic,Gold,100
Zakti Prime Blueprint,Lith Z3 Relic,Gold,100
Zakti Prime Blueprint,Meso Z4 Relic,Gold,100
Zakti Prime Blueprint,Meso Z5 Relic,Gold,100
Zakti Prime Receiver,Axi A14 Relic,Bronze,15
Zakti Prime Receiver,Axi T6 Relic,Bronze,15
Zakti Prime Receiver,Lith T4 Relic,Bronze,15
Zakti Prime Receiver,Lith T8 Relic,Bronze,15
Zakti Prime Receiver,Meso H3 Relic,Bronze,15
Zakti Prime Receiver,Meso N12 Relic,Bronze,15
Zakti Prime Receiver,Meso N15 Relic,Bronze,15
Zakti Prime Receiver,Meso P5 Relic,Bronze,15
Zakti Prime Receiver,Neo P4 Relic,Bronze,15
Zephyr Prime Blueprint,Axi G5 Relic,Silver,45
Zephyr Prime Blueprint,Meso Z1 Relic,Gold,100
Zephyr Prime Blueprint,Neo Z1 Relic,Gold,100
Zephyr Prime Blueprint,Neo Z2 Relic,Gold,100
Zephyr Prime Blueprint,Neo Z4 Relic,Gold,100
Zephyr Prime Chassis Blueprint,Axi L3 Relic,Silver,45
Zephyr Prime Chassis Blueprint,Axi O3 Relic,Silver,45
Zephyr Prime Chassis Blueprint,Meso A2 Relic,Silver,45
Zephyr Prime Chassis Blueprint,Meso R4 Relic,Bronze,15
Zephyr Prime Chassis Blueprint,Meso W1 Relic,Silver,45
Zephyr Prime Chassis Blueprint,Neo A2 Relic,Silver,45
Zephyr Prime Chassis Blueprint,Neo K1 Relic,Silver,45
Zephyr Prime Neuroptics Blueprint,Axi A4 Relic,Bronze,15
Zephyr Prime Neuroptics Blueprint,Axi O4 Relic,Bronze,15
Zephyr Prime Neuroptics Blueprint,Axi R3 Relic,Bronze,15
Zephyr Prime Neuroptics Blueprint,Lith C8 Relic,Bronze,15
Zephyr Prime Neuroptics Blueprint,Lith H2 Relic,Bronze,15
Zephyr Prime Neuroptics Blueprint,Lith K2 Relic,Bronze,15
Zephyr Prime Neuroptics Blueprint,Neo N10 Relic,Bronze,15
Zephyr Prime Neuroptics Blueprint,Neo Z3 Relic,Bronze,15
Zephyr Prime Systems Blueprint,Lith Z1 Relic,Gold,100
Zephyr Prime Systems Blueprint,Lith Z2 Relic,Gold,100
Zephyr Prime Systems Blueprint,Meso Z2 Relic,Gold,100
Zephyr Prime Systems Blueprint,Meso Z3 Relic,Gold,100
Zephyr Prime Systems Blueprint,Neo Z8 Relic,Gold,100
Zhuge Prime Barrel,Neo Z3 Relic,Gold,100
Zhuge Prime Barrel,Neo Z5 Relic,Gold,100
Zhuge Prime Barrel,Neo Z6 Relic,Gold,100
Zhuge Prime Barrel,Neo Z7 Relic,Gold,100
Zhuge Prime Barrel,Neo Z9 Relic,Gold,100
Zhuge Prime Blueprint,Axi A6 Relic,Silver,45
Zhuge Prime Blueprint,Axi T4 Relic,Silver,45
Zhuge Prime Blueprint,Axi T9 Relic,Silver,45
Zhuge Prime Blueprint,Axi Z1 Relic,Silver,45
Zhuge Prime Blueprint,Lith L1 Relic,Silver,45
Zhuge Prime Blueprint,Lith T5 Relic,Silver,45
Zhuge Prime Blueprint,Meso P2 Relic,Silver,45
Zhuge Prime Blueprint,Neo G2 Relic,Silver,45
Zhuge Prime Grip,Axi P3 Relic,Bronze,15
Zhuge Prime Grip,Lith N6 Relic,Bronze,15
Zhuge Prime Grip,Lith S13 Relic,Bronze,15
Zhuge Prime Grip,Meso A2 Relic,Bronze,15
Zhuge Prime Grip,Meso P3 Relic,Bronze,15
Zhuge Prime Grip,Meso R3 Relic,Bronze,15
Zhuge Prime Grip,Meso T4 Relic,Bronze,15
Zhuge Prime Grip,Neo A3 Relic,Bronze,15
Zhuge Prime Receiver,Axi B3 Relic,Silver,45
Zhuge Prime Receiver,Axi D1 Relic,Silver,45
Zhuge Prime Receiver,Meso W2 Relic,Silver,45
Zhuge Prime Receiver,Neo N14 Relic,Silver,45
Zhuge Prime String,Axi A11 Relic,Bronze,15
Zhuge Prime String,Axi M1 Relic,Bronze,15
Zhuge Prime String,Axi T5 Relic,Bronze,15
Zhuge Prime String,Lith G3 Relic,Bronze,15
Zhuge Prime String,Lith N5 Relic,Bronze,15
Zhuge Prime String,Meso W1 Relic,Bronze,15
Zhuge Prime String,Neo E3 Relic,Bronze,15
Zhuge Prime String,Neo I1 Relic,Bronze,15
Zylok Prime Barrel,Axi L6 Relic,Bronze,15
Zylok Prime Barrel,Lith G12 Relic,Bronze,15
Zylok Prime Barrel,Lith R5 Relic,Bronze,15
Zylok Prime Barrel,Neo O2 Relic,Bronze,15
Zylok Prime Blueprint,Neo Z10 Relic,Gold,100
Zylok Prime Blueprint,Neo Z11 Relic,Gold,100
Zylok Prime Receiver,Axi O6 Relic,Silver,45
Zylok Prime Receiver,Lith R4 Relic,Silver,45
